Brand,SKU10,DemandCustomer,Year,Quarter,Month_No,Week_No,Sales,W_Nielsen
LYS,19200-79329,HARDWARE,2018,3,9,39,847,0
LYS,19200-79329,HARDWARE,2018,4,10,40,801,0
LYS,19200-79329,HARDWARE,2018,4,10,41,570,0
LYS,19200-79329,HARDWARE,2018,4,10,42,183,0
LYS,19200-79329,HARDWARE,2018,4,10,43,318,0
LYS,19200-79329,HARDWARE,2018,4,11,44,91,0
LYS,19200-79329,HARDWARE,2018,4,11,45,689,0
LYS,19200-79329,HARDWARE,2018,4,11,46,139,0
LYS,19200-79329,HARDWARE,2018,4,11,47,5,0
LYS,19200-79329,HARDWARE,2018,4,12,48,37,0
LYS,19200-79329,HARDWARE,2018,4,12,49,78,0
LYS,19200-79329,HARDWARE,2018,4,12,50,358,0
LYS,19200-79329,HARDWARE,2018,4,12,51,190,0
LYS,19200-79329,HARDWARE,2018,4,12,52,1170,0
LYS,19200-79329,HARDWARE,2019,1,1,1,499,0
LYS,19200-79329,HARDWARE,2019,1,1,2,439,0
LYS,19200-79329,HARDWARE,2019,1,1,3,105,0
LYS,19200-79329,HARDWARE,2019,1,1,4,0,0
LYS,19200-79329,HARDWARE,2019,1,2,5,6,0
LYS,19200-79329,HARDWARE,2019,1,2,6,123,0
LYS,19200-79329,HARDWARE,2019,1,2,7,22,0
LYS,19200-79329,HARDWARE,2019,1,2,8,136,0
LYS,19200-79329,HARDWARE,2019,1,3,9,577,0
LYS,19200-79329,HARDWARE,2019,1,3,10,321,0
LYS,19200-79329,HARDWARE,2019,1,3,11,336,0
LYS,19200-79329,HARDWARE,2019,1,3,12,422,0
LYS,19200-79329,HARDWARE,2019,1,3,13,542,0
LYS,19200-79329,HARDWARE,2019,2,4,14,491,0
LYS,19200-79329,HARDWARE,2019,2,4,15,342,0
LYS,19200-79329,HARDWARE,2019,2,4,16,0,0
LYS,19200-79329,HARDWARE,2019,2,4,17,0,0
LYS,19200-79329,HARDWARE,2019,2,5,18,0,0
LYS,19200-79329,HARDWARE,2019,2,5,19,0,0
LYS,19200-79329,HARDWARE,2019,2,5,20,0,0
LYS,19200-79329,HARDWARE,2019,2,5,21,0,0
LYS,19200-79329,HARDWARE,2019,2,6,22,0,0
LYS,19200-79329,HARDWARE,2019,2,6,23,0,0
LYS,19200-79329,HARDWARE,2019,2,6,24,0,0
LYS,19200-79329,HARDWARE,2019,2,6,25,0,0
LYS,19200-79329,HARDWARE,2019,2,6,26,0,0
LYS,19200-79329,HARDWARE,2019,3,7,27,0,0
LYS,19200-79329,HARDWARE,2019,3,7,28,0,0
LYS,19200-79329,HARDWARE,2019,3,7,29,0,0
LYS,19200-79329,HARDWARE,2019,3,7,30,0,0
LYS,19200-79329,HARDWARE,2019,3,8,31,0,0
LYS,19200-79329,HARDWARE,2019,3,8,32,0,0
LYS,19200-79329,HARDWARE,2019,3,8,33,0,0
LYS,19200-79329,HARDWARE,2019,3,8,34,0,0
LYS,19200-79329,HARDWARE,2019,3,9,35,0,0
LYS,19200-79329,HARDWARE,2019,3,9,36,0,0
LYS,19200-79329,HARDWARE,2019,3,9,37,0,0
LYS,19200-79329,HARDWARE,2019,3,9,38,0,0
LYS,19200-79329,HARDWARE,2019,3,9,39,0,0
LYS,19200-79329,HARDWARE,2019,4,10,40,0,0
LYS,19200-79329,HARDWARE,2019,4,10,41,0,0
LYS,19200-79329,HARDWARE,2019,4,10,42,0,0
LYS,19200-79329,HARDWARE,2019,4,10,43,0,0
LYS,19200-79329,HARDWARE,2019,4,11,44,0,0
LYS,19200-79329,HARDWARE,2019,4,11,45,0,0
LYS,19200-79329,HARDWARE,2019,4,11,46,0,0
LYS,19200-79329,HARDWARE,2019,4,11,47,0,0
LYS,19200-79329,HARDWARE,2019,4,12,48,0,0
LYS,19200-79329,HARDWARE,2019,4,12,49,0,0
LYS,19200-79329,HARDWARE,2019,4,12,50,0,0
LYS,19200-79329,HARDWARE,2019,4,12,51,0,0
LYS,19200-79329,HARDWARE,2019,4,12,52,0,0
LYS,19200-79329,HARDWARE,2020,1,1,1,0,0
LYS,19200-79329,HARDWARE,2020,1,1,2,0,0
LYS,19200-79329,HARDWARE,2020,1,1,3,0,0
LYS,19200-79329,HARDWARE,2020,1,1,4,0,0
LYS,19200-79329,HARDWARE,2020,1,2,5,0,0
LYS,19200-79329,HARDWARE,2020,1,2,6,0,0
LYS,19200-79329,HARDWARE,2020,1,2,7,0,0
LYS,19200-79329,HARDWARE,2020,1,2,8,0,0
LYS,19200-79329,HARDWARE,2020,1,3,9,0,0
LYS,19200-79329,HARDWARE,2020,1,3,10,0,0
LYS,19200-79329,HARDWARE,2020,1,3,11,0,0
LYS,19200-79329,HARDWARE,2020,1,3,12,0,0
LYS,19200-79329,HARDWARE,2020,1,3,13,0,0
LYS,19200-79329,HARDWARE,2020,2,4,14,0,0
LYS,19200-79329,HARDWARE,2020,2,4,15,0,0
LYS,19200-79329,HARDWARE,2020,2,4,16,0,0
LYS,19200-79329,HARDWARE,2020,2,4,17,0,0
LYS,19200-79329,HARDWARE,2020,2,5,18,0,0
LYS,19200-79329,HARDWARE,2020,2,5,19,0,0
LYS,19200-79329,HARDWARE,2020,2,5,20,0,0
LYS,19200-79329,HARDWARE,2020,2,5,21,0,0
LYS,19200-79329,HARDWARE,2020,2,6,22,0,0
LYS,19200-79329,HARDWARE,2020,2,6,23,0,0
LYS,19200-79329,HARDWARE,2020,2,6,24,0,0
LYS,19200-79329,HARDWARE,2020,2,6,25,0,0
LYS,19200-79329,HARDWARE,2020,2,6,26,0,0
LYS,19200-79329,HARDWARE,2020,3,7,27,0,0
LYS,19200-79329,HARDWARE,2020,3,7,28,0,0
LYS,19200-79329,HARDWARE,2020,3,7,29,0,0
LYS,19200-79329,HARDWARE,2020,3,7,30,0,0
LYS,19200-79329,HARDWARE,2020,3,8,31,0,0
LYS,19200-79329,HARDWARE,2020,3,8,32,0,0
LYS,19200-79329,HARDWARE,2020,3,8,33,0,0
LYS,19200-79329,HARDWARE,2020,3,8,34,0,0
LYS,19200-79329,HARDWARE,2020,3,9,35,0,0
LYS,19200-79329,HARDWARE,2020,3,9,36,0,0
LYS,19200-79329,HARDWARE,2020,3,9,37,0,0
LYS,19200-79329,HARDWARE,2020,3,9,38,0,0
LYS,19200-79329,HARDWARE,2020,3,9,39,0,0
LYS,19200-79329,HARDWARE,2020,4,10,40,0,0
LYS,19200-79329,HARDWARE,2020,4,10,41,0,0
LYS,19200-79329,HARDWARE,2020,4,10,42,0,0
LYS,19200-79329,HARDWARE,2020,4,10,43,0,0
LYS,19200-79329,HARDWARE,2020,4,11,44,0,0
LYS,19200-79329,HARDWARE,2020,4,11,45,0,0
LYS,19200-79329,HARDWARE,2020,4,11,46,0,0
LYS,19200-79329,HARDWARE,2020,4,11,47,0,0
LYS,19200-79329,HARDWARE,2020,4,12,48,0,0
LYS,19200-79329,HARDWARE,2020,4,12,49,0,0
LYS,19200-79329,HARDWARE,2020,4,12,50,0,0
LYS,19200-79329,HARDWARE,2020,4,12,51,0,0
LYS,19200-79329,HARDWARE,2020,4,12,52,0,0
LYS,19200-79329,HARDWARE,2020,4,12,53,0,0
LYS,19200-79329,INTERNATIONAL,2015,1,1,1,0,0
LYS,19200-79329,INTERNATIONAL,2015,1,1,2,0,0
LYS,19200-79329,INTERNATIONAL,2015,1,1,3,306,0
LYS,19200-79329,INTERNATIONAL,2015,1,1,4,51,0
LYS,19200-79329,INTERNATIONAL,2015,1,2,5,0,0
LYS,19200-79329,INTERNATIONAL,2015,1,2,6,0,0
LYS,19200-79329,INTERNATIONAL,2015,1,2,7,153,0
LYS,19200-79329,INTERNATIONAL,2015,1,2,8,102,0
LYS,19200-79329,INTERNATIONAL,2015,1,3,9,17,0
LYS,19200-79329,INTERNATIONAL,2015,1,3,10,51,0
LYS,19200-79329,INTERNATIONAL,2015,1,3,11,0,0
LYS,19200-79329,INTERNATIONAL,2015,1,3,12,0,0
LYS,19200-79329,INTERNATIONAL,2015,1,3,13,153,0
LYS,19200-79329,INTERNATIONAL,2015,2,4,14,102,0
LYS,19200-79329,INTERNATIONAL,2015,2,4,15,0,0
LYS,19200-79329,INTERNATIONAL,2015,2,4,16,119,0
LYS,19200-79329,INTERNATIONAL,2015,2,4,17,170,0
LYS,19200-79329,INTERNATIONAL,2015,2,5,18,255,0
LYS,19200-79329,INTERNATIONAL,2015,2,5,19,34,0
LYS,19200-79329,INTERNATIONAL,2015,2,5,20,0,0
LYS,19200-79329,INTERNATIONAL,2015,2,5,21,51,0
LYS,19200-79329,INTERNATIONAL,2015,2,6,22,17,0
LYS,19200-79329,INTERNATIONAL,2015,2,6,23,170,0
LYS,19200-79329,INTERNATIONAL,2015,2,6,24,85,0
LYS,19200-79329,INTERNATIONAL,2015,2,6,25,119,0
LYS,19200-79329,INTERNATIONAL,2015,2,6,26,136,0
LYS,19200-79329,INTERNATIONAL,2015,3,7,27,0,0
LYS,19200-79329,INTERNATIONAL,2015,3,7,28,0,0
LYS,19200-79329,INTERNATIONAL,2015,3,7,29,17,0
LYS,19200-79329,INTERNATIONAL,2015,3,7,30,51,0
LYS,19200-79329,INTERNATIONAL,2015,3,8,31,51,0
LYS,19200-79329,INTERNATIONAL,2015,3,8,32,0,0
LYS,19200-79329,INTERNATIONAL,2015,3,8,33,17,0
LYS,19200-79329,INTERNATIONAL,2015,3,8,34,102,0
LYS,19200-79329,INTERNATIONAL,2015,3,9,35,17,0
LYS,19200-79329,INTERNATIONAL,2015,3,9,36,85,0
LYS,19200-79329,INTERNATIONAL,2015,3,9,37,136,0
LYS,19200-79329,INTERNATIONAL,2015,3,9,38,102,0
LYS,19200-79329,INTERNATIONAL,2015,3,9,39,34,0
LYS,19200-79329,INTERNATIONAL,2015,4,10,40,0,0
LYS,19200-79329,INTERNATIONAL,2015,4,10,41,85,0
LYS,19200-79329,INTERNATIONAL,2015,4,10,42,0,0
LYS,19200-79329,INTERNATIONAL,2015,4,10,43,119,0
LYS,19200-79329,INTERNATIONAL,2015,4,11,44,204,0
LYS,19200-79329,INTERNATIONAL,2015,4,11,45,0,0
LYS,19200-79329,INTERNATIONAL,2015,4,11,46,170,0
LYS,19200-79329,INTERNATIONAL,2015,4,11,47,51,0
LYS,19200-79329,INTERNATIONAL,2015,4,12,48,0,0
LYS,19200-79329,INTERNATIONAL,2015,4,12,49,136,0
LYS,19200-79329,INTERNATIONAL,2015,4,12,50,17,0
LYS,19200-79329,INTERNATIONAL,2015,4,12,51,187,0
LYS,19200-79329,INTERNATIONAL,2015,4,12,52,0,0
LYS,19200-79329,INTERNATIONAL,2015,4,12,53,51,0
LYS,19200-79329,INTERNATIONAL,2016,1,1,1,153,0
LYS,19200-79329,INTERNATIONAL,2016,1,1,2,0,0
LYS,19200-79329,INTERNATIONAL,2016,1,1,3,102,0
LYS,19200-79329,INTERNATIONAL,2016,1,1,4,0,0
LYS,19200-79329,INTERNATIONAL,2016,1,2,5,51,0
LYS,19200-79329,INTERNATIONAL,2016,1,2,6,0,0
LYS,19200-79329,INTERNATIONAL,2016,1,2,7,170,0
LYS,19200-79329,INTERNATIONAL,2016,1,2,8,102,0
LYS,19200-79329,INTERNATIONAL,2016,1,3,9,0,0
LYS,19200-79329,INTERNATIONAL,2016,1,3,10,0,0
LYS,19200-79329,INTERNATIONAL,2016,1,3,11,51,0
LYS,19200-79329,INTERNATIONAL,2016,1,3,12,170,0
LYS,19200-79329,INTERNATIONAL,2016,1,3,13,153,0
LYS,19200-79329,INTERNATIONAL,2016,2,4,14,0,0
LYS,19200-79329,INTERNATIONAL,2016,2,4,15,17,0
LYS,19200-79329,INTERNATIONAL,2016,2,4,16,34,0
LYS,19200-79329,INTERNATIONAL,2016,2,4,17,136,0
LYS,19200-79329,INTERNATIONAL,2016,2,5,18,0,0
LYS,19200-79329,INTERNATIONAL,2016,2,5,19,187,0
LYS,19200-79329,INTERNATIONAL,2016,2,5,20,51,0
LYS,19200-79329,INTERNATIONAL,2016,2,5,21,170,0
LYS,19200-79329,INTERNATIONAL,2016,2,6,22,0,0
LYS,19200-79329,INTERNATIONAL,2016,2,6,23,0,0
LYS,19200-79329,INTERNATIONAL,2016,2,6,24,0,0
LYS,19200-79329,INTERNATIONAL,2016,2,6,25,136,0
LYS,19200-79329,INTERNATIONAL,2016,2,6,26,153,0
LYS,19200-79329,INTERNATIONAL,2016,3,7,27,0,0
LYS,19200-79329,INTERNATIONAL,2016,3,7,28,17,0
LYS,19200-79329,INTERNATIONAL,2016,3,7,29,170,0
LYS,19200-79329,INTERNATIONAL,2016,3,7,30,0,0
LYS,19200-79329,INTERNATIONAL,2016,3,8,31,0,0
LYS,19200-79329,INTERNATIONAL,2016,3,8,32,153,0
LYS,19200-79329,INTERNATIONAL,2016,3,8,33,34,0
LYS,19200-79329,INTERNATIONAL,2016,3,8,34,68,0
LYS,19200-79329,INTERNATIONAL,2016,3,9,35,17,0
LYS,19200-79329,INTERNATIONAL,2016,3,9,36,0,0
LYS,19200-79329,INTERNATIONAL,2016,3,9,37,68,0
LYS,19200-79329,INTERNATIONAL,2016,3,9,38,204,0
LYS,19200-79329,INTERNATIONAL,2016,3,9,39,0,0
LYS,19200-79329,INTERNATIONAL,2016,4,10,40,680,0
LYS,19200-79329,INTERNATIONAL,2016,4,10,41,153,0
LYS,19200-79329,INTERNATIONAL,2016,4,10,42,119,0
LYS,19200-79329,INTERNATIONAL,2016,4,10,43,34,0
LYS,19200-79329,INTERNATIONAL,2016,4,11,44,0,0
LYS,19200-79329,INTERNATIONAL,2016,4,11,45,0,0
LYS,19200-79329,INTERNATIONAL,2016,4,11,46,153,0
LYS,19200-79329,INTERNATIONAL,2016,4,11,47,51,0
LYS,19200-79329,INTERNATIONAL,2016,4,12,48,0,0
LYS,19200-79329,INTERNATIONAL,2016,4,12,49,0,0
LYS,19200-79329,INTERNATIONAL,2016,4,12,50,102,0
LYS,19200-79329,INTERNATIONAL,2016,4,12,51,85,0
LYS,19200-79329,INTERNATIONAL,2016,4,12,52,0,0
LYS,19200-79329,INTERNATIONAL,2017,1,1,1,0,0
LYS,19200-79329,INTERNATIONAL,2017,1,1,2,0,0
LYS,19200-79329,INTERNATIONAL,2017,1,1,3,119,0
LYS,19200-79329,INTERNATIONAL,2017,1,1,4,340,0
LYS,19200-79329,INTERNATIONAL,2017,1,2,5,0,0
LYS,19200-79329,INTERNATIONAL,2017,1,2,6,34,0
LYS,19200-79329,INTERNATIONAL,2017,1,2,7,51,0
LYS,19200-79329,INTERNATIONAL,2017,1,2,8,85,0
LYS,19200-79329,INTERNATIONAL,2017,1,3,9,34,0
LYS,19200-79329,INTERNATIONAL,2017,1,3,10,34,0
LYS,19200-79329,INTERNATIONAL,2017,1,3,11,0,0
LYS,19200-79329,INTERNATIONAL,2017,1,3,12,221,0
LYS,19200-79329,INTERNATIONAL,2017,1,3,13,102,0
LYS,19200-79329,INTERNATIONAL,2017,2,4,14,0,0
LYS,19200-79329,INTERNATIONAL,2017,2,4,15,34,0
LYS,19200-79329,INTERNATIONAL,2017,2,4,16,0,0
LYS,19200-79329,INTERNATIONAL,2017,2,4,17,85,0
LYS,19200-79329,INTERNATIONAL,2017,2,5,18,34,0
LYS,19200-79329,INTERNATIONAL,2017,2,5,19,0,0
LYS,19200-79329,INTERNATIONAL,2017,2,5,20,85,0
LYS,19200-79329,INTERNATIONAL,2017,2,5,21,85,0
LYS,19200-79329,INTERNATIONAL,2017,2,6,22,0,0
LYS,19200-79329,INTERNATIONAL,2017,2,6,23,17,0
LYS,19200-79329,INTERNATIONAL,2017,2,6,24,102,0
LYS,19200-79329,INTERNATIONAL,2017,2,6,25,17,0
LYS,19200-79329,INTERNATIONAL,2017,2,6,26,17,0
LYS,19200-79329,INTERNATIONAL,2017,3,7,27,0,0
LYS,19200-79329,INTERNATIONAL,2017,3,7,28,0,0
LYS,19200-79329,INTERNATIONAL,2017,3,7,29,136,0
LYS,19200-79329,INTERNATIONAL,2017,3,7,30,102,0
LYS,19200-79329,INTERNATIONAL,2017,3,8,31,0,0
LYS,19200-79329,INTERNATIONAL,2017,3,8,32,34,0
LYS,19200-79329,INTERNATIONAL,2017,3,8,33,221,0
LYS,19200-79329,INTERNATIONAL,2017,3,8,34,17,0
LYS,19200-79329,INTERNATIONAL,2017,3,9,35,0,0
LYS,19200-79329,INTERNATIONAL,2017,3,9,36,0,0
LYS,19200-79329,INTERNATIONAL,2017,3,9,37,0,0
LYS,19200-79329,INTERNATIONAL,2017,3,9,38,51,0
LYS,19200-79329,INTERNATIONAL,2017,3,9,39,119,0
LYS,19200-79329,INTERNATIONAL,2017,4,10,40,0,0
LYS,19200-79329,INTERNATIONAL,2017,4,10,41,51,0
LYS,19200-79329,INTERNATIONAL,2017,4,10,42,68,0
LYS,19200-79329,INTERNATIONAL,2017,4,10,43,153,0
LYS,19200-79329,INTERNATIONAL,2017,4,11,44,68,0
LYS,19200-79329,INTERNATIONAL,2017,4,11,45,0,0
LYS,19200-79329,INTERNATIONAL,2017,4,11,46,17,0
LYS,19200-79329,INTERNATIONAL,2017,4,11,47,68,0
LYS,19200-79329,INTERNATIONAL,2017,4,12,48,102,0
LYS,19200-79329,INTERNATIONAL,2017,4,12,49,68,0
LYS,19200-79329,INTERNATIONAL,2017,4,12,50,17,0
LYS,19200-79329,INTERNATIONAL,2017,4,12,51,0,0
LYS,19200-79329,INTERNATIONAL,2017,4,12,52,85,0
LYS,19200-79329,INTERNATIONAL,2018,1,1,1,0,0
LYS,19200-79329,INTERNATIONAL,2018,1,1,2,0,0
LYS,19200-79329,INTERNATIONAL,2018,1,1,3,187,0
LYS,19200-79329,INTERNATIONAL,2018,1,1,4,136,0
LYS,19200-79329,INTERNATIONAL,2018,1,2,5,34,0
LYS,19200-79329,INTERNATIONAL,2018,1,2,6,17,0
LYS,19200-79329,INTERNATIONAL,2018,1,2,7,17,0
LYS,19200-79329,INTERNATIONAL,2018,1,2,8,17,0
LYS,19200-79329,INTERNATIONAL,2018,1,3,9,204,0
LYS,19200-79329,INTERNATIONAL,2018,1,3,10,0,0
LYS,19200-79329,INTERNATIONAL,2018,1,3,11,442,0
LYS,19200-79329,INTERNATIONAL,2018,1,3,12,0,0
LYS,19200-79329,INTERNATIONAL,2018,1,3,13,102,0
LYS,19200-79329,INTERNATIONAL,2018,2,4,14,0,0
LYS,19200-79329,INTERNATIONAL,2018,2,4,15,51,0
LYS,19200-79329,INTERNATIONAL,2018,2,4,16,0,0
LYS,19200-79329,INTERNATIONAL,2018,2,4,17,102,0
LYS,19200-79329,INTERNATIONAL,2018,2,5,18,0,0
LYS,19200-79329,INTERNATIONAL,2018,2,5,19,272,0
LYS,19200-79329,INTERNATIONAL,2018,2,5,20,34,0
LYS,19200-79329,INTERNATIONAL,2018,2,5,21,204,0
LYS,19200-79329,INTERNATIONAL,2018,2,6,22,51,0
LYS,19200-79329,INTERNATIONAL,2018,2,6,23,0,0
LYS,19200-79329,INTERNATIONAL,2018,2,6,24,34,0
LYS,19200-79329,INTERNATIONAL,2018,2,6,25,68,0
LYS,19200-79329,INTERNATIONAL,2018,2,6,26,0,0
LYS,19200-79329,INTERNATIONAL,2018,3,7,27,0,0
LYS,19200-79329,INTERNATIONAL,2018,3,7,28,34,0
LYS,19200-79329,INTERNATIONAL,2018,3,7,29,0,0
LYS,19200-79329,INTERNATIONAL,2018,3,7,30,153,0
LYS,19200-79329,INTERNATIONAL,2018,3,8,31,34,0
LYS,19200-79329,INTERNATIONAL,2018,3,8,32,51,0
LYS,19200-79329,INTERNATIONAL,2018,3,8,33,68,0
LYS,19200-79329,INTERNATIONAL,2018,3,8,34,119,0
LYS,19200-79329,INTERNATIONAL,2018,3,9,35,0,0
LYS,19200-79329,INTERNATIONAL,2018,3,9,36,0,0
LYS,19200-79329,INTERNATIONAL,2018,3,9,37,0,0
LYS,19200-79329,INTERNATIONAL,2018,3,9,38,85,0
LYS,19200-79329,INTERNATIONAL,2018,3,9,39,51,0
LYS,19200-79329,INTERNATIONAL,2018,4,10,40,0,0
LYS,19200-79329,INTERNATIONAL,2018,4,10,41,0,0
LYS,19200-79329,INTERNATIONAL,2018,4,10,42,85,0
LYS,19200-79329,INTERNATIONAL,2018,4,10,43,34,0
LYS,19200-79329,INTERNATIONAL,2018,4,11,44,85,0
LYS,19200-79329,INTERNATIONAL,2018,4,11,45,0,0
LYS,19200-79329,INTERNATIONAL,2018,4,11,46,0,0
LYS,19200-79329,INTERNATIONAL,2018,4,11,47,17,0
LYS,19200-79329,INTERNATIONAL,2018,4,12,48,68,0
LYS,19200-79329,INTERNATIONAL,2018,4,12,49,0,0
LYS,19200-79329,INTERNATIONAL,2018,4,12,50,85,0
LYS,19200-79329,INTERNATIONAL,2018,4,12,51,85,0
LYS,19200-79329,INTERNATIONAL,2018,4,12,52,34,0
LYS,19200-79329,INTERNATIONAL,2019,1,1,1,0,0
LYS,19200-79329,INTERNATIONAL,2019,1,1,2,0,0
LYS,19200-79329,INTERNATIONAL,2019,1,1,3,271,0
LYS,19200-79329,INTERNATIONAL,2019,1,1,4,85,0
LYS,19200-79329,INTERNATIONAL,2019,1,2,5,0,0
LYS,19200-79329,INTERNATIONAL,2019,1,2,6,0,0
LYS,19200-79329,INTERNATIONAL,2019,1,2,7,0,0
LYS,19200-79329,INTERNATIONAL,2019,1,2,8,34,0
LYS,19200-79329,INTERNATIONAL,2019,1,3,9,34,0
LYS,19200-79329,INTERNATIONAL,2019,1,3,10,0,0
LYS,19200-79329,INTERNATIONAL,2019,1,3,11,68,0
LYS,19200-79329,INTERNATIONAL,2019,1,3,12,102,0
LYS,19200-79329,INTERNATIONAL,2019,1,3,13,51,0
LYS,19200-79329,INTERNATIONAL,2019,2,4,14,0,0
LYS,19200-79329,INTERNATIONAL,2019,2,4,15,187,0
LYS,19200-79329,INTERNATIONAL,2019,2,4,16,0,0
LYS,19200-79329,INTERNATIONAL,2019,2,4,17,0,0
LYS,19200-79329,INTERNATIONAL,2019,2,5,18,0,0
LYS,19200-79329,INTERNATIONAL,2019,2,5,19,0,0
LYS,19200-79329,INTERNATIONAL,2019,2,5,20,0,0
LYS,19200-79329,INTERNATIONAL,2019,2,5,21,0,0
LYS,19200-79329,INTERNATIONAL,2019,2,6,22,0,0
LYS,19200-79329,INTERNATIONAL,2019,2,6,23,0,0
LYS,19200-79329,INTERNATIONAL,2019,2,6,24,0,0
LYS,19200-79329,INTERNATIONAL,2019,2,6,25,0,0
LYS,19200-79329,INTERNATIONAL,2019,2,6,26,0,0
LYS,19200-79329,INTERNATIONAL,2019,3,7,27,0,0
LYS,19200-79329,INTERNATIONAL,2019,3,7,28,0,0
LYS,19200-79329,INTERNATIONAL,2019,3,7,29,0,0
LYS,19200-79329,INTERNATIONAL,2019,3,7,30,0,0
LYS,19200-79329,INTERNATIONAL,2019,3,8,31,0,0
LYS,19200-79329,INTERNATIONAL,2019,3,8,32,0,0
LYS,19200-79329,INTERNATIONAL,2019,3,8,33,0,0
LYS,19200-79329,INTERNATIONAL,2019,3,8,34,0,0
LYS,19200-79329,INTERNATIONAL,2019,3,9,35,0,0
LYS,19200-79329,INTERNATIONAL,2019,3,9,36,0,0
LYS,19200-79329,INTERNATIONAL,2019,3,9,37,0,0
LYS,19200-79329,INTERNATIONAL,2019,3,9,38,0,0
LYS,19200-79329,INTERNATIONAL,2019,3,9,39,0,0
LYS,19200-79329,INTERNATIONAL,2019,4,10,40,0,0
LYS,19200-79329,INTERNATIONAL,2019,4,10,41,0,0
LYS,19200-79329,INTERNATIONAL,2019,4,10,42,0,0
LYS,19200-79329,INTERNATIONAL,2019,4,10,43,0,0
LYS,19200-79329,INTERNATIONAL,2019,4,11,44,0,0
LYS,19200-79329,INTERNATIONAL,2019,4,11,45,0,0
LYS,19200-79329,INTERNATIONAL,2019,4,11,46,0,0
LYS,19200-79329,INTERNATIONAL,2019,4,11,47,0,0
LYS,19200-79329,INTERNATIONAL,2019,4,12,48,0,0
LYS,19200-79329,INTERNATIONAL,2019,4,12,49,0,0
LYS,19200-79329,INTERNATIONAL,2019,4,12,50,0,0
LYS,19200-79329,INTERNATIONAL,2019,4,12,51,0,0
LYS,19200-79329,INTERNATIONAL,2019,4,12,52,0,0
LYS,19200-79329,INTERNATIONAL,2020,1,1,1,0,0
LYS,19200-79329,INTERNATIONAL,2020,1,1,2,0,0
LYS,19200-79329,INTERNATIONAL,2020,1,1,3,0,0
LYS,19200-79329,INTERNATIONAL,2020,1,1,4,0,0
LYS,19200-79329,INTERNATIONAL,2020,1,2,5,0,0
LYS,19200-79329,INTERNATIONAL,2020,1,2,6,0,0
LYS,19200-79329,INTERNATIONAL,2020,1,2,7,0,0
LYS,19200-79329,INTERNATIONAL,2020,1,2,8,0,0
LYS,19200-79329,INTERNATIONAL,2020,1,3,9,0,0
LYS,19200-79329,INTERNATIONAL,2020,1,3,10,0,0
LYS,19200-79329,INTERNATIONAL,2020,1,3,11,0,0
LYS,19200-79329,INTERNATIONAL,2020,1,3,12,0,0
LYS,19200-79329,INTERNATIONAL,2020,1,3,13,0,0
LYS,19200-79329,INTERNATIONAL,2020,2,4,14,0,0
LYS,19200-79329,INTERNATIONAL,2020,2,4,15,0,0
LYS,19200-79329,INTERNATIONAL,2020,2,4,16,0,0
LYS,19200-79329,INTERNATIONAL,2020,2,4,17,0,0
LYS,19200-79329,INTERNATIONAL,2020,2,5,18,0,0
LYS,19200-79329,INTERNATIONAL,2020,2,5,19,0,0
LYS,19200-79329,INTERNATIONAL,2020,2,5,20,0,0
LYS,19200-79329,INTERNATIONAL,2020,2,5,21,0,0
LYS,19200-79329,INTERNATIONAL,2020,2,6,22,0,0
LYS,19200-79329,INTERNATIONAL,2020,2,6,23,0,0
LYS,19200-79329,INTERNATIONAL,2020,2,6,24,0,0
LYS,19200-79329,INTERNATIONAL,2020,2,6,25,0,0
LYS,19200-79329,INTERNATIONAL,2020,2,6,26,0,0
LYS,19200-79329,INTERNATIONAL,2020,3,7,27,0,0
LYS,19200-79329,INTERNATIONAL,2020,3,7,28,0,0
LYS,19200-79329,INTERNATIONAL,2020,3,7,29,0,0
LYS,19200-79329,INTERNATIONAL,2020,3,7,30,0,0
LYS,19200-79329,INTERNATIONAL,2020,3,8,31,0,0
LYS,19200-79329,INTERNATIONAL,2020,3,8,32,0,0
LYS,19200-79329,INTERNATIONAL,2020,3,8,33,0,0
LYS,19200-79329,INTERNATIONAL,2020,3,8,34,0,0
LYS,19200-79329,INTERNATIONAL,2020,3,9,35,0,0
LYS,19200-79329,INTERNATIONAL,2020,3,9,36,0,0
LYS,19200-79329,INTERNATIONAL,2020,3,9,37,0,0
LYS,19200-79329,INTERNATIONAL,2020,3,9,38,0,0
LYS,19200-79329,INTERNATIONAL,2020,3,9,39,0,0
LYS,19200-79329,INTERNATIONAL,2020,4,10,40,0,0
LYS,19200-79329,INTERNATIONAL,2020,4,10,41,0,0
LYS,19200-79329,INTERNATIONAL,2020,4,10,42,0,0
LYS,19200-79329,INTERNATIONAL,2020,4,10,43,0,0
LYS,19200-79329,INTERNATIONAL,2020,4,11,44,0,0
LYS,19200-79329,INTERNATIONAL,2020,4,11,45,0,0
LYS,19200-79329,INTERNATIONAL,2020,4,11,46,0,0
LYS,19200-79329,INTERNATIONAL,2020,4,11,47,0,0
LYS,19200-79329,INTERNATIONAL,2020,4,12,48,0,0
LYS,19200-79329,INTERNATIONAL,2020,4,12,49,0,0
LYS,19200-79329,INTERNATIONAL,2020,4,12,50,0,0
LYS,19200-79329,INTERNATIONAL,2020,4,12,51,0,0
LYS,19200-79329,INTERNATIONAL,2020,4,12,52,0,0
LYS,19200-79329,INTERNATIONAL,2020,4,12,53,0,0
