pre_date,Brand,SKU10,DemandCustomer,Year,Quarter,Month_No,Week_No,Sales,W_Nielsen
2019-06-06,1,1,7,2019,2,6,23,0.0,0.0
2019-06-13,1,1,7,2019,2,6,24,0.0,0.0
2019-06-20,1,1,7,2019,2,6,25,0.0,0.0
2019-06-27,1,1,7,2019,2,6,26,0.0,0.0
2019-07-04,1,1,7,2019,3,7,27,0.0,0.0
2019-07-11,1,1,7,2019,3,7,28,0.0,0.0
2019-07-18,1,1,7,2019,3,7,29,0.0,0.0
2019-07-25,1,1,7,2019,3,7,30,0.0,0.0
2019-08-01,1,1,7,2019,3,8,31,0.0,0.0
2019-08-08,1,1,7,2019,3,8,32,0.0,0.0
2019-08-15,1,1,7,2019,3,8,33,0.0,0.0
2019-08-22,1,1,7,2019,3,8,34,0.0,0.0
2019-08-29,1,1,7,2019,3,9,35,0.0,0.0
2019-09-05,1,1,7,2019,3,9,36,0.0,0.0
2019-09-12,1,1,7,2019,3,9,37,0.0,0.0
2019-09-19,1,1,7,2019,3,9,38,0.0,0.0
2019-09-26,1,1,7,2019,3,9,39,0.0,0.0
2019-10-03,1,1,7,2019,4,10,40,0.0,0.0
2019-10-10,1,1,7,2019,4,10,41,0.0,0.0
2019-10-17,1,1,7,2019,4,10,42,0.0,0.0
2019-10-24,1,1,7,2019,4,10,43,0.0,0.0
2019-10-31,1,1,7,2019,4,11,44,0.0,0.0
2019-11-07,1,1,7,2019,4,11,45,0.0,0.0
2019-11-14,1,1,7,2019,4,11,46,0.0,0.0
2019-11-21,1,1,7,2019,4,11,47,0.0,0.0
2019-11-28,1,1,7,2019,4,12,48,0.0,0.0
2019-12-05,1,1,7,2019,4,12,49,0.0,0.0
2019-12-12,1,1,7,2019,4,12,50,0.0,0.0
2019-12-19,1,1,7,2019,4,12,51,0.0,0.0
2019-12-26,1,1,7,2019,4,12,52,0.0,0.0
2020-01-02,1,1,7,2020,1,1,1,0.0,0.0
2020-01-09,1,1,7,2020,1,1,2,0.0,0.0
2020-01-16,1,1,7,2020,1,1,3,0.0,0.0
2020-01-23,1,1,7,2020,1,1,4,0.0,0.0
2020-01-30,1,1,7,2020,1,2,5,0.0,0.0
2020-02-06,1,1,7,2020,1,2,6,0.0,0.0
2020-02-13,1,1,7,2020,1,2,7,0.0,0.0
2020-02-20,1,1,7,2020,1,2,8,0.0,0.0
2020-02-27,1,1,7,2020,1,3,9,0.0,0.0
2020-03-05,1,1,7,2020,1,3,10,0.0,0.0
2020-03-12,1,1,7,2020,1,3,11,0.0,0.0
2020-03-19,1,1,7,2020,1,3,12,0.0,0.0
2020-03-26,1,1,7,2020,1,3,13,0.0,0.0
2020-04-02,1,1,7,2020,2,4,14,0.0,0.0
2020-04-09,1,1,7,2020,2,4,15,0.0,0.0
2020-04-16,1,1,7,2020,2,4,16,0.0,0.0
2020-04-23,1,1,7,2020,2,4,17,0.0,0.0
2020-04-30,1,1,7,2020,2,5,18,0.0,0.0
2020-05-07,1,1,7,2020,2,5,19,0.0,0.0
2020-05-14,1,1,7,2020,2,5,20,0.0,0.0
2020-05-21,1,1,7,2020,2,5,21,0.0,0.0
2020-05-28,1,1,7,2020,2,6,22,0.0,0.0
2020-06-04,1,1,7,2020,2,6,23,0.0,0.0
2020-06-11,1,1,7,2020,2,6,24,0.0,0.0
2020-06-18,1,1,7,2020,2,6,25,0.0,0.0
2020-06-25,1,1,7,2020,2,6,26,0.0,0.0
2020-07-02,1,1,7,2020,3,7,27,0.0,0.0
2020-07-09,1,1,7,2020,3,7,28,0.0,0.0
2020-07-16,1,1,7,2020,3,7,29,0.0,0.0
2020-07-23,1,1,7,2020,3,7,30,0.0,0.0
2020-07-30,1,1,7,2020,3,8,31,0.0,0.0
2020-08-06,1,1,7,2020,3,8,32,0.0,0.0
2020-08-13,1,1,7,2020,3,8,33,0.0,0.0
2020-08-20,1,1,7,2020,3,8,34,0.0,0.0
2020-08-27,1,1,7,2020,3,9,35,0.0,0.0
2020-09-03,1,1,7,2020,3,9,36,0.0,0.0
2020-09-10,1,1,7,2020,3,9,37,0.0,0.0
2020-09-17,1,1,7,2020,3,9,38,0.0,0.0
2020-09-24,1,1,7,2020,3,9,39,0.0,0.0
2020-10-01,1,1,7,2020,4,10,40,0.0,0.0
2020-10-08,1,1,7,2020,4,10,41,0.0,0.0
2020-10-15,1,1,7,2020,4,10,42,0.0,0.0
2020-10-22,1,1,7,2020,4,10,43,0.0,0.0
2020-10-29,1,1,7,2020,4,11,44,0.0,0.0
2020-11-05,1,1,7,2020,4,11,45,0.0,0.0
2020-11-12,1,1,7,2020,4,11,46,0.0,0.0
2020-11-19,1,1,7,2020,4,11,47,0.0,0.0
2020-11-26,1,1,7,2020,4,12,48,0.0,0.0
2020-12-03,1,1,7,2020,4,12,49,0.0,0.0
2020-12-10,1,1,7,2020,4,12,50,0.0,0.0
2020-12-17,1,1,7,2020,4,12,51,0.0,0.0
2020-12-24,1,1,7,2020,4,12,52,0.0,0.0
2020-12-31,1,1,7,2020,4,12,53,0.0,0.0
2015-01-01,1,1,8,2015,1,1,1,256.0,1333.0
2015-01-08,1,1,8,2015,1,1,2,272.0,2766.0
2015-01-15,1,1,8,2015,1,1,3,256.0,2415.0
2015-01-22,1,1,8,2015,1,1,4,192.0,2717.0
2015-01-29,1,1,8,2015,1,2,5,224.0,2183.0
2015-02-05,1,1,8,2015,1,2,6,288.0,2938.0
2015-02-12,1,1,8,2015,1,2,7,448.0,2652.0
2015-02-19,1,1,8,2015,1,2,8,384.0,2181.0
2015-02-26,1,1,8,2015,1,3,9,256.0,1264.0
2015-03-05,1,1,8,2015,1,3,10,96.0,2449.0
2015-03-12,1,1,8,2015,1,3,11,272.0,1874.0
2015-03-19,1,1,8,2015,1,3,12,176.0,1854.0
2015-03-26,1,1,8,2015,1,3,13,256.0,1767.0
2015-04-02,1,1,8,2015,2,4,14,176.0,2666.0
2015-04-09,1,1,8,2015,2,4,15,320.0,2022.0
2015-04-16,1,1,8,2015,2,4,16,288.0,997.0
2015-04-23,1,1,8,2015,2,4,17,96.0,1023.0
2015-04-30,1,1,8,2015,2,5,18,416.0,2135.0
2015-05-07,1,1,8,2015,2,5,19,48.0,1568.0
2015-05-14,1,1,8,2015,2,5,20,336.0,2043.0
2015-05-21,1,1,8,2015,2,5,21,0.0,2173.0
2015-05-28,1,1,8,2015,2,6,22,736.0,2389.0
2015-06-04,1,1,8,2015,2,6,23,752.0,1575.0
2015-06-11,1,1,8,2015,2,6,24,272.0,1143.0
2015-06-18,1,1,8,2015,2,6,25,336.0,2475.0
2015-06-25,1,1,8,2015,2,6,26,352.0,2448.0
2015-07-02,1,1,8,2015,3,7,27,416.0,2625.0
2015-07-09,1,1,8,2015,3,7,28,384.0,2802.0
2015-07-16,1,1,8,2015,3,7,29,416.0,2081.0
2015-07-23,1,1,8,2015,3,7,30,80.0,3301.0
2015-07-30,1,1,8,2015,3,8,31,448.0,3472.0
2015-08-06,1,1,8,2015,3,8,32,160.0,1808.0
2015-08-13,1,1,8,2015,3,8,33,752.0,3185.0
2015-08-20,1,1,8,2015,3,8,34,672.0,3086.0
2015-08-27,1,1,8,2015,3,9,35,352.0,2110.0
2015-09-03,1,1,8,2015,3,9,36,416.0,2755.0
2015-09-10,1,1,8,2015,3,9,37,192.0,2097.0
2015-09-17,1,1,8,2015,3,9,38,192.0,3083.0
2015-09-24,1,1,8,2015,3,9,39,80.0,1597.0
2015-10-01,1,1,8,2015,4,10,40,112.0,2638.0
2015-10-08,1,1,8,2015,4,10,41,304.0,1951.0
2015-10-15,1,1,8,2015,4,10,42,80.0,1516.0
2015-10-22,1,1,8,2015,4,10,43,112.0,3012.0
2015-10-29,1,1,8,2015,4,11,44,496.0,2858.0
2015-11-05,1,1,8,2015,4,11,45,304.0,2136.0
2015-11-12,1,1,8,2015,4,11,46,336.0,3155.0
2015-11-19,1,1,8,2015,4,11,47,576.0,3204.0
2015-11-26,1,1,8,2015,4,12,48,416.0,1859.0
2015-12-03,1,1,8,2015,4,12,49,336.0,2576.0
2015-12-10,1,1,8,2015,4,12,50,160.0,2982.0
2015-12-17,1,1,8,2015,4,12,51,224.0,2016.0
2015-12-24,1,1,8,2015,4,12,52,608.0,3333.0
2015-12-31,1,1,8,2015,4,12,53,608.0,2756.0
2016-01-07,1,1,8,2016,1,1,1,528.0,2179.0
2016-01-14,1,1,8,2016,1,1,2,416.0,2782.0
2016-01-21,1,1,8,2016,1,1,3,112.0,2722.0
2016-01-28,1,1,8,2016,1,1,4,112.0,2359.0
2016-02-04,1,1,8,2016,1,2,5,272.0,3197.0
2016-02-11,1,1,8,2016,1,2,6,496.0,3675.0
2016-02-18,1,1,8,2016,1,2,7,448.0,2739.0
2016-02-25,1,1,8,2016,1,2,8,496.0,3423.0
2016-03-03,1,1,8,2016,1,3,9,608.0,2013.0
2016-03-10,1,1,8,2016,1,3,10,416.0,3570.0
2016-03-17,1,1,8,2016,1,3,11,560.0,2269.0
2016-03-24,1,1,8,2016,1,3,12,352.0,3179.0
2016-03-31,1,1,8,2016,1,3,13,1696.0,2415.0
2016-04-07,1,1,8,2016,2,4,14,272.0,2085.0
2016-04-14,1,1,8,2016,2,4,15,336.0,2132.0
2016-04-21,1,1,8,2016,2,4,16,0.0,2061.0
2016-04-28,1,1,8,2016,2,4,17,0.0,3724.0
2016-05-05,1,1,8,2016,2,5,18,0.0,2671.0
2016-05-12,1,1,8,2016,2,5,19,0.0,2358.0
2016-05-19,1,1,8,2016,2,5,20,0.0,1509.0
2016-05-26,1,1,8,2016,2,5,21,272.0,1254.0
2016-06-02,1,1,8,2016,2,6,22,304.0,2263.0
2016-06-09,1,1,8,2016,2,6,23,336.0,2227.0
2016-06-16,1,1,8,2016,2,6,24,192.0,1682.0
2016-06-23,1,1,8,2016,2,6,25,0.0,1221.0
2016-06-30,1,1,8,2016,2,6,26,384.0,2284.0
2016-07-07,1,1,8,2016,3,7,27,192.0,2229.0
2016-07-14,1,1,8,2016,3,7,28,224.0,2645.0
2016-07-21,1,1,8,2016,3,7,29,112.0,1829.0
2016-07-28,1,1,8,2016,3,7,30,192.0,1891.0
2016-08-04,1,1,8,2016,3,8,31,224.0,2279.0
2016-08-11,1,1,8,2016,3,8,32,304.0,1875.0
2016-08-18,1,1,8,2016,3,8,33,448.0,2560.0
2016-08-25,1,1,8,2016,3,8,34,464.0,1531.0
2016-09-01,1,1,8,2016,3,9,35,192.0,2530.0
2016-09-08,1,1,8,2016,3,9,36,0.0,1803.0
2016-09-15,1,1,8,2016,3,9,37,416.0,2543.0
2016-09-22,1,1,8,2016,3,9,38,0.0,1793.0
2016-09-29,1,1,8,2016,3,9,39,304.0,1371.0
2016-10-06,1,1,8,2016,4,10,40,192.0,2111.0
2016-10-13,1,1,8,2016,4,10,41,272.0,2353.0
2016-10-20,1,1,8,2016,4,10,42,336.0,1687.0
2016-10-27,1,1,8,2016,4,10,43,0.0,1412.0
2016-11-03,1,1,8,2016,4,11,44,416.0,2460.0
2016-11-10,1,1,8,2016,4,11,45,0.0,2517.0
2016-11-17,1,1,8,2016,4,11,46,416.0,1823.0
2016-11-24,1,1,8,2016,4,11,47,160.0,2672.0
2016-12-01,1,1,8,2016,4,12,48,112.0,1603.0
2016-12-08,1,1,8,2016,4,12,49,640.0,1946.0
2016-12-15,1,1,8,2016,4,12,50,304.0,1904.0
2016-12-22,1,1,8,2016,4,12,51,192.0,1236.0
2016-12-29,1,1,8,2016,4,12,52,80.0,2278.0
2017-01-05,1,1,8,2017,1,1,1,448.0,2662.0
2017-01-12,1,1,8,2017,1,1,2,272.0,2495.0
2017-01-19,1,1,8,2017,1,1,3,112.0,2247.0
2017-01-26,1,1,8,2017,1,1,4,336.0,2861.0
2017-02-02,1,1,8,2017,1,2,5,384.0,2281.0
2017-02-09,1,1,8,2017,1,2,6,416.0,2014.0
2017-02-16,1,1,8,2017,1,2,7,192.0,2827.0
2017-02-23,1,1,8,2017,1,2,8,448.0,1623.0
2017-03-02,1,1,8,2017,1,3,9,80.0,2212.0
2017-03-09,1,1,8,2017,1,3,10,80.0,1486.0
2017-03-16,1,1,8,2017,1,3,11,112.0,1769.0
2017-03-23,1,1,8,2017,1,3,12,336.0,1819.0
2017-03-30,1,1,8,2017,1,3,13,428.0,862.0
2017-04-06,1,1,8,2017,2,4,14,112.0,921.0
2017-04-13,1,1,8,2017,2,4,15,0.0,1438.0
2017-04-20,1,1,8,2017,2,4,16,0.0,1134.0
2017-04-27,1,1,8,2017,2,4,17,112.0,1581.0
2017-05-04,1,1,8,2017,2,5,18,272.0,1617.0
2017-05-11,1,1,8,2017,2,5,19,0.0,1249.0
2017-05-18,1,1,8,2017,2,5,20,224.0,696.0
2017-05-25,1,1,8,2017,2,5,21,416.0,1490.0
2017-06-01,1,1,8,2017,2,6,22,0.0,1599.0
2017-06-08,1,1,8,2017,2,6,23,80.0,1330.0
2017-06-15,1,1,8,2017,2,6,24,192.0,707.0
2017-06-22,1,1,8,2017,2,6,25,192.0,1418.0
2017-06-29,1,1,8,2017,2,6,26,0.0,715.0
2017-07-06,1,1,8,2017,3,7,27,192.0,1522.0
2017-07-13,1,1,8,2017,3,7,28,336.0,1661.0
2017-07-20,1,1,8,2017,3,7,29,304.0,1448.0
2017-07-27,1,1,8,2017,3,7,30,0.0,1148.0
2017-08-03,1,1,8,2017,3,8,31,0.0,1617.0
2017-08-10,1,1,8,2017,3,8,32,112.0,1495.0
2017-08-17,1,1,8,2017,3,8,33,416.0,788.0
2017-08-24,1,1,8,2017,3,8,34,192.0,1544.0
2017-08-31,1,1,8,2017,3,9,35,160.0,1308.0
2017-09-07,1,1,8,2017,3,9,36,0.0,1479.0
2017-09-14,1,1,8,2017,3,9,37,0.0,1222.0
2017-09-21,1,1,8,2017,3,9,38,304.0,1152.0
2017-09-28,1,1,8,2017,3,9,39,80.0,1308.0
2017-10-05,1,1,8,2017,4,10,40,224.0,1300.0
2017-10-12,1,1,8,2017,4,10,41,192.0,1545.0
2017-10-19,1,1,8,2017,4,10,42,336.0,688.0
2017-10-26,1,1,8,2017,4,10,43,80.0,1564.0
2017-11-02,1,1,8,2017,4,11,44,80.0,1574.0
2017-11-09,1,1,8,2017,4,11,45,224.0,1301.0
2017-11-16,1,1,8,2017,4,11,46,224.0,1568.0
2017-11-23,1,1,8,2017,4,11,47,80.0,1869.0
2017-11-30,1,1,8,2017,4,12,48,304.0,1266.0
2017-12-07,1,1,8,2017,4,12,49,192.0,1236.0
2017-12-14,1,1,8,2017,4,12,50,0.0,3239.0
2017-12-21,1,1,8,2017,4,12,51,0.0,1234.0
2017-12-28,1,1,8,2017,4,12,52,0.0,1784.0
2018-01-04,1,1,8,2018,1,1,1,0.0,1932.0
2018-01-11,1,1,8,2018,1,1,2,0.0,1388.0
2018-01-18,1,1,8,2018,1,1,3,0.0,1314.0
2018-01-25,1,1,8,2018,1,1,4,0.0,1487.0
2018-02-01,1,1,8,2018,1,2,5,0.0,1242.0
2018-02-08,1,1,8,2018,1,2,6,0.0,748.0
2018-02-15,1,1,8,2018,1,2,7,0.0,710.0
2018-02-22,1,1,8,2018,1,2,8,0.0,1008.0
2018-03-01,1,1,8,2018,1,3,9,0.0,864.0
2018-03-08,1,1,8,2018,1,3,10,0.0,533.0
2018-03-15,1,1,8,2018,1,3,11,0.0,321.0
2018-03-22,1,1,8,2018,1,3,12,0.0,155.0
2018-03-29,1,1,8,2018,1,3,13,0.0,73.0
2018-04-05,1,1,8,2018,2,4,14,0.0,48.0
2018-04-12,1,1,8,2018,2,4,15,0.0,37.0
2018-04-19,1,1,8,2018,2,4,16,0.0,44.0
2018-04-26,1,1,8,2018,2,4,17,0.0,34.0
2018-05-03,1,1,8,2018,2,5,18,0.0,17.0
2018-05-10,1,1,8,2018,2,5,19,0.0,29.0
2018-05-17,1,1,8,2018,2,5,20,0.0,5.0
2018-05-24,1,1,8,2018,2,5,21,0.0,24.0
2018-05-31,1,1,8,2018,2,6,22,0.0,8.0
2018-06-07,1,1,8,2018,2,6,23,0.0,4.0
2018-06-14,1,1,8,2018,2,6,24,0.0,56.51086515
2018-06-21,1,1,8,2018,2,6,25,0.0,0.0
2018-06-28,1,1,8,2018,2,6,26,0.0,0.0
2018-07-05,1,1,8,2018,3,7,27,0.0,22.54738358
2018-07-12,1,1,8,2018,3,7,28,0.0,129.2998867
2018-07-19,1,1,8,2018,3,7,29,0.0,0.0
2018-07-26,1,1,8,2018,3,7,30,0.0,125.5460926
2018-08-02,1,1,8,2018,3,8,31,0.0,203.6480425
2018-08-09,1,1,8,2018,3,8,32,0.0,26.20456105
2018-08-16,1,1,8,2018,3,8,33,0.0,0.0
2018-08-23,1,1,8,2018,3,8,34,0.0,97.77343962
2018-08-30,1,1,8,2018,3,9,35,0.0,61.64292037
2018-09-06,1,1,8,2018,3,9,36,0.0,0.0
2018-09-13,1,1,8,2018,3,9,37,0.0,98.49371536
2018-09-20,1,1,8,2018,3,9,38,0.0,0.0
2018-09-27,1,1,8,2018,3,9,39,0.0,0.0
2018-10-04,1,1,8,2018,4,10,40,0.0,28.9483559
2018-10-11,1,1,8,2018,4,10,41,0.0,132.5679439
2018-10-18,1,1,8,2018,4,10,42,0.0,0.0
2018-10-25,1,1,8,2018,4,10,43,0.0,126.3978162
2018-11-01,1,1,8,2018,4,11,44,0.0,204.0828541
2018-11-08,1,1,8,2018,4,11,45,0.0,26.42653577
2018-11-15,1,1,8,2018,4,11,46,0.0,0.0
2018-11-22,1,1,8,2018,4,11,47,0.0,97.83129028
2018-11-29,1,1,8,2018,4,12,48,0.0,61.67245358
2018-12-06,1,1,8,2018,4,12,49,0.0,0.0
2018-12-13,1,1,8,2018,4,12,50,0.0,98.50141226
2018-12-20,1,1,8,2018,4,12,51,0.0,0.0
2018-12-27,1,1,8,2018,4,12,52,0.0,0.0
2019-01-03,1,1,8,2019,1,1,1,0.0,28.94937995
2019-01-10,1,1,8,2019,1,1,2,0.0,132.56846670000002
2019-01-17,1,1,8,2019,1,1,3,0.0,0.0
2019-01-24,1,1,8,2019,1,1,4,0.0,126.39795249999999
2019-01-31,1,1,8,2019,1,2,5,0.0,204.08292360000002
2019-02-07,1,1,8,2019,1,2,6,0.0,26.42657128
2019-02-14,1,1,8,2019,1,2,7,0.0,0.0
2019-02-21,1,1,8,2019,1,2,8,0.0,97.83129954
2019-02-28,1,1,8,2019,1,3,9,0.0,61.67245831
2019-03-07,1,1,8,2019,1,3,10,0.0,0.0
2019-03-14,1,1,8,2019,1,3,11,0.0,98.50141349
2019-03-21,1,1,8,2019,1,3,12,0.0,0.0
2019-03-28,1,1,8,2019,1,3,13,0.0,0.0
2019-04-04,1,1,8,2019,2,4,14,0.0,28.94938012
2019-04-11,1,1,8,2019,2,4,15,0.0,132.5684668
2019-04-18,1,1,8,2019,2,4,16,0.0,0.0
2019-04-25,1,1,8,2019,2,4,17,0.0,126.39795249999999
2019-05-02,1,1,8,2019,2,5,18,0.0,204.08292360000002
2019-05-09,1,1,8,2019,2,5,19,0.0,26.42657128
2019-05-16,1,1,8,2019,2,5,20,0.0,0.0
2019-05-23,1,1,8,2019,2,5,21,0.0,97.83129954
2019-05-30,1,1,8,2019,2,6,22,0.0,61.67245831
2019-06-06,1,1,8,2019,2,6,23,0.0,0.0
2019-06-13,1,1,8,2019,2,6,24,0.0,98.50141349
2019-06-20,1,1,8,2019,2,6,25,0.0,0.0
2019-06-27,1,1,8,2019,2,6,26,0.0,0.0
2019-07-04,1,1,8,2019,3,7,27,0.0,28.94938012
2019-07-11,1,1,8,2019,3,7,28,0.0,132.5684668
2019-07-18,1,1,8,2019,3,7,29,0.0,0.0
2019-07-25,1,1,8,2019,3,7,30,0.0,126.39795249999999
2019-08-01,1,1,8,2019,3,8,31,0.0,204.08292360000002
2019-08-08,1,1,8,2019,3,8,32,0.0,26.42657128
2019-08-15,1,1,8,2019,3,8,33,0.0,0.0
2019-08-22,1,1,8,2019,3,8,34,0.0,97.83129954
2019-08-29,1,1,8,2019,3,9,35,0.0,61.67245831
2019-09-05,1,1,8,2019,3,9,36,0.0,0.0
2019-09-12,1,1,8,2019,3,9,37,0.0,98.50141349
2019-09-19,1,1,8,2019,3,9,38,0.0,0.0
2019-09-26,1,1,8,2019,3,9,39,0.0,0.0
2019-10-03,1,1,8,2019,4,10,40,0.0,28.94938012
2019-10-10,1,1,8,2019,4,10,41,0.0,132.5684668
2019-10-17,1,1,8,2019,4,10,42,0.0,0.0
2019-10-24,1,1,8,2019,4,10,43,0.0,126.39795249999999
2019-10-31,1,1,8,2019,4,11,44,0.0,204.08292360000002
2019-11-07,1,1,8,2019,4,11,45,0.0,26.42657128
2019-11-14,1,1,8,2019,4,11,46,0.0,0.0
2019-11-21,1,1,8,2019,4,11,47,0.0,97.83129954
2019-11-28,1,1,8,2019,4,12,48,0.0,61.67245831
2019-12-05,1,1,8,2019,4,12,49,0.0,0.0
2019-12-12,1,1,8,2019,4,12,50,0.0,98.50141349
2019-12-19,1,1,8,2019,4,12,51,0.0,0.0
2019-12-26,1,1,8,2019,4,12,52,0.0,0.0
2020-01-02,1,1,8,2020,1,1,1,0.0,28.94938012
2020-01-09,1,1,8,2020,1,1,2,0.0,132.5684668
2020-01-16,1,1,8,2020,1,1,3,0.0,0.0
2020-01-23,1,1,8,2020,1,1,4,0.0,126.39795249999999
2020-01-30,1,1,8,2020,1,2,5,0.0,204.08292360000002
2020-02-06,1,1,8,2020,1,2,6,0.0,26.42657128
2020-02-13,1,1,8,2020,1,2,7,0.0,0.0
2020-02-20,1,1,8,2020,1,2,8,0.0,97.83129954
2020-02-27,1,1,8,2020,1,3,9,0.0,61.67245831
2020-03-05,1,1,8,2020,1,3,10,0.0,0.0
2020-03-12,1,1,8,2020,1,3,11,0.0,98.50141349
2020-03-19,1,1,8,2020,1,3,12,0.0,0.0
2020-03-26,1,1,8,2020,1,3,13,0.0,0.0
2020-04-02,1,1,8,2020,2,4,14,0.0,28.94938012
2020-04-09,1,1,8,2020,2,4,15,0.0,132.5684668
2020-04-16,1,1,8,2020,2,4,16,0.0,0.0
2020-04-23,1,1,8,2020,2,4,17,0.0,126.39795249999999
2020-04-30,1,1,8,2020,2,5,18,0.0,204.08292360000002
2020-05-07,1,1,8,2020,2,5,19,0.0,26.42657128
2020-05-14,1,1,8,2020,2,5,20,0.0,0.0
2020-05-21,1,1,8,2020,2,5,21,0.0,97.83129954
2020-05-28,1,1,8,2020,2,6,22,0.0,61.67245831
2020-06-04,1,1,8,2020,2,6,23,0.0,0.0
2020-06-11,1,1,8,2020,2,6,24,0.0,98.50141349
2020-06-18,1,1,8,2020,2,6,25,0.0,0.0
2020-06-25,1,1,8,2020,2,6,26,0.0,0.0
2020-07-02,1,1,8,2020,3,7,27,0.0,28.94938012
2020-07-09,1,1,8,2020,3,7,28,0.0,132.5684668
2020-07-16,1,1,8,2020,3,7,29,0.0,0.0
2020-07-23,1,1,8,2020,3,7,30,0.0,126.39795249999999
2020-07-30,1,1,8,2020,3,8,31,0.0,204.08292360000002
2020-08-06,1,1,8,2020,3,8,32,0.0,26.42657128
2020-08-13,1,1,8,2020,3,8,33,0.0,0.0
2020-08-20,1,1,8,2020,3,8,34,0.0,97.83129954
2020-08-27,1,1,8,2020,3,9,35,0.0,61.67245831
2020-09-03,1,1,8,2020,3,9,36,0.0,0.0
2020-09-10,1,1,8,2020,3,9,37,0.0,98.50141349
2020-09-17,1,1,8,2020,3,9,38,0.0,0.0
2020-09-24,1,1,8,2020,3,9,39,0.0,0.0
2020-10-01,1,1,8,2020,4,10,40,0.0,28.94938012
2020-10-08,1,1,8,2020,4,10,41,0.0,132.5684668
2020-10-15,1,1,8,2020,4,10,42,0.0,0.0
2020-10-22,1,1,8,2020,4,10,43,0.0,126.39795249999999
2020-10-29,1,1,8,2020,4,11,44,0.0,204.08292360000002
2020-11-05,1,1,8,2020,4,11,45,0.0,26.42657128
2020-11-12,1,1,8,2020,4,11,46,0.0,0.0
2020-11-19,1,1,8,2020,4,11,47,0.0,97.83129954
2020-11-26,1,1,8,2020,4,12,48,0.0,61.67245831
2020-12-03,1,1,8,2020,4,12,49,0.0,0.0
2020-12-10,1,1,8,2020,4,12,50,0.0,98.50141349
2020-12-17,1,1,8,2020,4,12,51,0.0,0.0
2020-12-24,1,1,8,2020,4,12,52,0.0,0.0
2020-12-31,1,1,8,2020,4,12,53,0.0,28.94938012
2015-01-01,1,1,9,2015,1,1,1,138.0,1.0
2015-01-08,1,1,9,2015,1,1,2,1651.0,1.0
2015-01-15,1,1,9,2015,1,1,3,2302.0,1.0
2015-01-22,1,1,9,2015,1,1,4,2024.0,1.0
2015-01-29,1,1,9,2015,1,2,5,828.0,1.0
2015-02-05,1,1,9,2015,1,2,6,1026.0,1.0
2015-02-12,1,1,9,2015,1,2,7,1698.0,1.0
2015-02-19,1,1,9,2015,1,2,8,206.0,1.0
2015-02-26,1,1,9,2015,1,3,9,312.0,1.0
2015-03-05,1,1,9,2015,1,3,10,137.0,1.0
2015-03-12,1,1,9,2015,1,3,11,205.0,1.0
2015-03-19,1,1,9,2015,1,3,12,196.0,1.0
2015-03-26,1,1,9,2015,1,3,13,277.0,1.0
2015-04-02,1,1,9,2015,2,4,14,322.0,1.0
2015-04-09,1,1,9,2015,2,4,15,364.0,1.0
2015-04-16,1,1,9,2015,2,4,16,455.0,1.0
2015-04-23,1,1,9,2015,2,4,17,560.0,1.0
2015-04-30,1,1,9,2015,2,5,18,639.0,1.0
2015-05-07,1,1,9,2015,2,5,19,788.0,1.0
2015-05-14,1,1,9,2015,2,5,20,352.0,1.0
2015-05-21,1,1,9,2015,2,5,21,640.0,1.0
2015-05-28,1,1,9,2015,2,6,22,560.0,1.0
2015-06-04,1,1,9,2015,2,6,23,192.0,1.0
2015-06-11,1,1,9,2015,2,6,24,496.0,1.0
2015-06-18,1,1,9,2015,2,6,25,3168.0,1.0
2015-06-25,1,1,9,2015,2,6,26,480.0,1.0
2015-07-02,1,1,9,2015,3,7,27,112.0,1.0
2015-07-09,1,1,9,2015,3,7,28,16.0,1.0
2015-07-16,1,1,9,2015,3,7,29,176.0,1.0
2015-07-23,1,1,9,2015,3,7,30,0.0,1.0
2015-07-30,1,1,9,2015,3,8,31,16.0,1.0
2015-08-06,1,1,9,2015,3,8,32,16.0,1.0
2015-08-13,1,1,9,2015,3,8,33,16.0,1.0
2015-08-20,1,1,9,2015,3,8,34,32.0,1.0
2015-08-27,1,1,9,2015,3,9,35,0.0,1.0
2015-09-03,1,1,9,2015,3,9,36,0.0,1.0
2015-09-10,1,1,9,2015,3,9,37,0.0,1.0
2015-09-17,1,1,9,2015,3,9,38,48.0,1.0
2015-09-24,1,1,9,2015,3,9,39,64.0,1.0
2015-10-01,1,1,9,2015,4,10,40,192.0,1.0
2015-10-08,1,1,9,2015,4,10,41,160.0,1.0
2015-10-15,1,1,9,2015,4,10,42,32.0,1.0
2015-10-22,1,1,9,2015,4,10,43,16.0,1.0
2015-10-29,1,1,9,2015,4,11,44,32.0,1.0
2015-11-05,1,1,9,2015,4,11,45,16.0,1.0
2015-11-12,1,1,9,2015,4,11,46,32.0,1.0
2015-11-19,1,1,9,2015,4,11,47,16.0,1.0
2015-11-26,1,1,9,2015,4,12,48,64.0,1.0
2015-12-03,1,1,9,2015,4,12,49,32.0,1.0
2015-12-10,1,1,9,2015,4,12,50,40.0,1.0
2015-12-17,1,1,9,2015,4,12,51,44.0,1.0
2015-12-24,1,1,9,2015,4,12,52,128.0,1.0
2015-12-31,1,1,9,2015,4,12,53,16.0,1.0
2016-01-07,1,1,9,2016,1,1,1,64.0,1.0
2016-01-14,1,1,9,2016,1,1,2,240.0,1.0
